Date,Momentum,Mean Reversion,Risk Managed Portfolio
2016-12-30,-0.14264994381539708,-0.8792147750876361,-0.3944525010583826
2017-01-06,-0.18027749027175788,-0.8777297738196247,-0.4043519193792531
2017-01-13,-0.1646326456909425,-0.8804035765494629,-0.40494133212665295
2017-01-20,-0.16398757944542786,-0.8812447988562239,-0.40675879522050795
2017-01-27,-0.13226865270096277,-0.8802363502041358,-0.392814584317984
2017-02-03,-0.12040092015809023,-0.8783475019716382,-0.3838868003962391
2017-02-10,-0.09875949034124043,-0.8809100188195781,-0.3825204558778422
2017-02-17,-0.115888883069592,-0.8784188220434401,-0.38217190564779435
2017-02-24,-0.14307382453667683,-0.876219108489298,-0.38637742566413547
2017-03-03,-0.14280682512283238,-0.8793342045774801,-0.39384976549688433
2017-03-10,-0.15096689344749414,-0.8807654895601001,-0.4003159158099878
2017-03-17,-0.12625180569190064,-0.8753310506912005,-0.3780183510918317
2017-03-24,-0.12376411368126505,-0.8725635416897023,-0.37034732879828947
2017-03-31,-0.0956724046493248,-0.8735802571140066,-0.36251862834458126
2017-04-07,-0.041269593648242786,-0.8746619409232315,-0.3456413174682439
2017-04-14,-0.022195332271302437,-0.8746575309553858,-0.3389929968293032
2017-04-21,-0.04486969933391427,-0.8719514112712383,-0.339811874821205
2017-04-28,-0.04422766556155744,-0.8747832089171235,-0.3467424691730465
2017-05-05,-0.035261328885829335,-0.8755597132455362,-0.34560395645135567
2017-05-12,-0.078759075910659,-0.8759354246227224,-0.3616144276483747
2017-05-19,-0.08727535269399467,-0.876759593911883,-0.3667018657585399
2017-05-26,-0.059875845112473014,-0.8767050018974364,-0.35687224410561524
2017-06-02,-0.0277608905072404,-0.8791422262388071,-0.351903824297094
2017-06-09,-0.03882004415510609,-0.8790223839982686,-0.3553471354972181
2017-06-16,-0.02799609920866175,-0.8835466447578646,-0.36346391922888854
2017-06-23,-0.011478207188202805,-0.8835135066602777,-0.3578604958686368
