Date,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NVDA,TSLA,XOM
2008-06-10,5.56,3.98,13.76,39.09,24.49,16.76,20.15,0.51,,46.24
2008-06-11,5.42,3.86,13.54,38.84,23.74,16.62,19.59,0.49,,46.62
2008-06-12,5.19,3.81,13.73,39.13,24.31,16.62,20.4,0.49,,45.81
2008-06-13,5.16,3.96,14.19,39.48,25.31,16.12,21.0,0.49,,46.49
2008-06-16,5.3,4.09,14.23,39.22,25.54,15.76,20.9,0.48,,46.3
2008-06-17,5.44,4.15,14.14,39.08,24.97,15.69,20.81,0.47,,46.63
2008-06-18,5.36,4.13,13.97,38.39,24.77,15.46,20.56,0.46,,46.21
2008-06-19,5.42,4.21,13.91,38.5,24.72,15.52,20.9,0.46,,45.14
2008-06-20,5.25,4.05,13.57,38.16,24.21,15.61,20.39,0.45,,44.68
2008-06-23,5.19,4.03,13.54,38.3,23.58,15.49,20.21,0.44,,46.14
2008-06-24,5.19,3.98,13.47,38.56,24.12,15.52,20.03,0.46,,45.73
2008-06-25,5.32,4.03,13.69,38.89,24.24,15.73,20.48,0.46,,46.09
2008-06-26,5.04,3.82,13.13,38.28,23.23,15.48,20.05,0.44,,45.47
2008-06-27,5.1,3.73,13.12,37.87,22.41,15.08,19.96,0.44,,45.54
2008-06-30,5.02,3.67,13.07,38.33,21.94,15.12,19.87,0.43,,46.37
2008-07-01,5.23,3.68,13.28,38.54,22.0,14.83,19.41,0.43,,46.49
2008-07-02,5.04,3.57,13.09,38.51,22.37,14.94,18.7,0.41,,45.99
2008-07-03,5.1,3.6,13.34,38.8,22.83,14.97,18.77,0.29,,46.44
2008-07-07,5.25,3.62,13.51,38.87,22.01,14.92,18.8,0.28,,45.75
2008-07-08,5.38,3.75,13.77,39.44,23.13,14.97,18.67,0.28,,45.22
2008-07-09,5.22,3.53,13.45,39.43,22.17,14.8,18.23,0.27,,44.36
2008-07-10,5.29,3.53,13.43,39.88,22.32,14.55,18.39,0.27,,45.28
2008-07-11,5.17,3.43,13.26,39.47,21.44,14.62,18.24,0.27,,44.98
2008-07-14,5.21,3.31,12.96,39.56,20.49,14.82,18.17,0.26,,44.94
2008-07-15,5.08,3.35,12.82,40.33,20.06,15.06,18.89,0.26,,43.25
2008-07-16,5.18,3.59,13.3,40.62,23.24,15.22,19.69,0.26,,42.52
2008-07-17,5.15,3.61,13.25,40.41,26.38,14.64,19.88,0.26,,42.27
2008-07-18,4.95,3.46,11.95,40.4,25.88,14.55,18.68,0.26,,42.9
2008-07-21,4.98,3.42,11.64,39.98,24.99,14.42,18.52,0.27,,43.66
2008-07-22,4.85,3.4,11.85,40.5,26.42,14.93,18.64,0.26,,43.6
2008-07-23,4.98,3.53,12.15,40.67,27.13,15.27,19.09,0.27,,42.61
2008-07-24,4.77,3.94,11.81,40.9,25.31,15.08,18.38,0.25,,42.51
2008-07-25,4.86,3.92,12.22,41.12,25.56,15.14,18.9,0.26,,42.99
2008-07-28,4.63,3.8,11.85,40.8,24.35,14.88,18.42,0.26,,42.45
2008-07-29,4.71,3.91,12.0,40.8,26.35,15.0,18.86,0.27,,42.57
2008-07-30,4.79,3.91,11.99,40.56,26.88,14.92,18.95,0.26,,44.4
2008-07-31,4.76,3.82,11.77,40.79,26.27,14.98,18.58,0.26,,42.32
2008-08-01,4.69,3.79,11.62,40.57,26.36,15.45,18.38,0.25,,41.95
2008-08-04,4.59,3.79,11.5,41.09,25.96,15.68,18.26,0.24,,40.3
2008-08-05,4.81,3.96,11.92,41.97,27.09,15.97,18.93,0.26,,41.22
2008-08-06,4.92,3.9,12.08,42.34,26.77,16.1,19.52,0.26,,41.21
2008-08-07,4.9,3.85,11.9,42.09,25.74,15.71,19.79,0.26,,40.75
2008-08-08,5.08,4.03,12.29,42.63,26.56,16.11,20.32,0.25,,41.42
2008-08-11,5.2,4.4,12.44,42.69,27.09,16.1,20.16,0.26,,41.33
2008-08-12,5.3,4.36,12.48,42.72,24.52,15.93,20.31,0.25,,40.66
2008-08-13,5.37,4.33,12.42,42.42,23.87,16.06,20.16,0.28,,41.34
2008-08-14,5.37,4.4,12.56,42.41,24.45,16.0,20.16,0.3,,40.96
2008-08-15,5.27,4.32,12.67,42.49,24.62,16.01,20.09,0.3,,40.76
2008-08-18,5.26,4.16,12.38,42.35,23.76,15.8,20.0,0.3,,40.47
2008-08-19,5.2,4.06,12.18,42.39,23.01,15.8,19.82,0.31,,41.22
2008-08-20,5.27,4.11,12.05,42.35,23.93,15.81,19.79,0.32,,41.68
2008-08-21,5.22,4.16,12.08,42.47,23.45,15.56,19.71,0.31,,42.49
2008-08-22,5.3,4.26,12.18,42.82,24.36,15.81,20.19,0.31,,42.47
2008-08-25,5.17,4.14,12.0,42.45,23.36,15.58,20.06,0.31,,41.63
2008-08-26,5.2,4.09,11.78,42.4,23.67,15.56,19.78,0.3,,42.28
2008-08-27,5.23,4.09,11.64,42.7,24.02,15.64,19.99,0.3,,42.56
2008-08-28,5.21,4.17,11.77,42.82,25.14,15.45,20.26,0.3,,42.93
2008-08-29,5.08,4.04,11.51,42.23,24.89,15.14,19.79,0.29,,42.31
2008-09-02,4.98,4.07,11.56,43.01,25.21,15.11,19.66,0.28,,40.89
2008-09-03,5.0,4.04,11.53,42.88,25.68,15.02,19.51,0.27,,41.26
2008-09-04,4.83,3.9,11.18,42.24,24.51,15.04,19.11,0.26,,40.27
2008-09-05,4.8,3.96,11.03,42.38,25.61,15.1,18.6,0.27,,39.99
2008-09-08,4.73,4.06,10.43,43.3,26.87,15.52,18.94,0.26,,40.6
2008-09-09,4.54,3.95,10.4,42.78,25.52,15.67,18.93,0.25,,38.74
2008-09-10,4.54,3.84,10.29,42.71,25.48,15.65,19.18,0.25,,39.8
2008-09-11,4.57,3.98,10.77,42.67,26.93,15.86,19.83,0.24,,39.96
2008-09-12,4.46,3.91,10.87,42.33,26.62,15.96,20.03,0.23,,40.99
2008-09-15,4.21,3.87,10.78,41.74,23.93,16.04,19.45,0.21,,38.74
2008-09-16,4.19,3.94,11.0,41.85,26.34,16.06,18.85,0.22,,40.42
2008-09-17,3.83,3.58,10.29,41.68,23.13,15.42,17.82,0.23,,39.81
2008-09-18,4.02,3.83,10.91,42.53,26.06,15.64,18.32,0.25,,41.12
2008-09-19,4.22,4.05,11.16,41.97,30.43,15.44,18.25,0.26,,42.1
2008-09-22,3.93,3.75,10.68,41.02,26.38,15.05,18.42,0.26,,41.72
2008-09-23,3.8,3.59,10.66,40.86,26.23,14.84,18.45,0.25,,41.09
2008-09-24,3.86,3.5,10.81,40.89,26.19,14.7,18.65,0.26,,41.27
2008-09-25,3.95,3.6,10.92,41.59,28.1,15.07,19.3,0.26,,42.66
2008-09-26,3.84,3.54,10.71,41.61,31.19,15.37,19.87,0.27,,42.65
2008-09-29,3.15,3.17,9.46,40.11,26.51,14.95,18.14,0.23,,39.17
2008-09-30,3.41,3.64,9.95,41.54,30.2,15.49,19.36,0.25,,41.07
2008-10-01,3.27,3.48,10.23,40.65,32.09,15.86,19.21,0.24,,41.56
2008-10-02,3.0,3.37,9.7,40.65,32.48,15.7,19.04,0.21,,40.99
2008-10-03,2.91,3.35,9.61,39.67,29.91,15.4,19.09,0.21,,41.22
2008-10-06,2.94,3.26,9.22,38.68,28.67,14.91,18.07,0.18,,40.89
2008-10-07,2.67,2.93,8.59,37.47,25.62,14.44,16.85,0.17,,40.23
2008-10-08,2.69,3.05,8.4,37.39,25.61,13.89,16.69,0.17,,40.72
2008-10-09,2.66,2.8,8.17,34.53,23.9,12.68,16.17,0.16,,35.96
2008-10-10,2.9,2.81,8.25,33.49,27.13,12.15,15.59,0.16,,32.98
2008-10-13,3.3,3.1,9.46,37.58,27.36,13.84,18.5,0.18,,38.65
2008-10-14,3.12,2.79,9.01,38.38,26.53,12.81,17.48,0.18,,38.32
2008-10-15,2.93,2.44,8.42,36.3,25.08,12.95,16.44,0.16,,32.97
2008-10-16,3.05,2.51,8.77,38.08,26.39,13.41,17.54,0.18,,36.73
2008-10-17,2.92,2.53,9.25,37.57,25.63,12.95,17.36,0.18,,35.98
2008-10-20,2.95,2.65,9.42,38.64,26.5,13.61,17.93,0.18,,39.66
2008-10-21,2.74,2.51,9.01,38.17,25.9,13.48,16.94,0.17,,37.81
2008-10-22,2.9,2.5,8.83,36.83,24.22,13.29,15.62,0.16,,34.15
2008-10-23,2.94,2.52,8.75,37.45,24.66,12.61,16.19,0.15,,37.23
2008-10-24,2.89,2.45,8.43,36.45,23.09,12.19,15.93,0.15,,36.51
2008-10-27,2.76,2.48,8.18,36.07,22.16,12.01,15.36,0.16,,34.95
2008-10-28,2.99,2.8,9.16,38.49,24.5,13.25,16.75,0.18,,39.59
2008-10-29,3.13,2.84,8.89,36.89,23.27,12.84,16.68,0.19,,39.48
2008-10-30,3.33,2.84,8.93,36.32,24.51,13.08,16.41,0.2,,39.69
2008-10-31,3.22,2.86,8.93,36.78,26.88,12.9,16.2,0.2,,39.2
2008-11-03,3.2,2.79,8.61,36.67,26.54,13.31,16.41,0.19,,39.29
2008-11-04,3.33,2.92,9.11,37.11,27.48,13.48,17.07,0.21,,40.98
2008-11-05,3.1,2.6,8.5,35.89,25.56,13.1,16.01,0.2,,38.97
2008-11-06,2.97,2.36,8.23,34.73,24.93,13.03,15.14,0.17,,37.0
2008-11-07,2.94,2.46,8.22,36.11,24.6,13.55,15.59,0.2,,39.33
2008-11-10,2.87,2.42,7.92,35.98,23.73,13.44,15.45,0.19,,39.37
2008-11-11,2.84,2.32,7.74,35.71,23.69,13.02,15.38,0.18,,38.64
2008-11-12,2.7,2.08,7.23,34.73,22.53,12.84,14.72,0.17,,36.66
2008-11-13,2.89,2.25,7.75,37.72,24.23,13.55,15.41,0.18,,40.11
2008-11-14,2.7,2.09,7.7,36.01,22.46,13.19,14.55,0.16,,39.19
2008-11-17,2.64,1.98,7.45,35.54,21.35,12.88,14.01,0.16,,39.03
2008-11-18,2.69,1.92,7.39,36.51,20.94,12.74,14.33,0.16,,40.6
2008-11-19,2.59,1.79,6.96,34.85,18.55,12.38,13.36,0.14,,39.05
2008-11-20,2.41,1.75,6.45,33.46,15.24,12.03,12.8,0.14,,36.44
2008-11-21,2.47,1.89,6.52,35.28,14.81,12.89,14.37,0.15,,40.32
2008-11-24,2.79,2.12,6.39,35.74,17.97,13.25,15.11,0.16,,41.91
2008-11-25,2.72,2.11,7.01,35.49,19.4,13.2,14.6,0.16,,41.55
2008-11-26,2.85,2.2,7.25,35.23,19.95,13.4,14.96,0.17,,43.02
2008-11-28,2.78,2.13,7.28,35.42,20.63,13.84,14.76,0.17,,42.63
2008-12-01,2.66,2.02,6.61,33.45,17.02,13.09,13.59,0.16,,39.52
2008-12-02,2.77,2.06,6.83,34.36,18.59,12.98,13.98,0.17,,41.28
2008-12-03,2.87,2.26,6.94,34.66,19.71,13.63,14.51,0.17,,41.98
2008-12-04,2.74,2.37,6.81,33.97,20.25,13.22,13.95,0.16,,40.57
2008-12-05,2.82,2.41,7.05,35.21,21.73,13.58,14.51,0.17,,40.74
2008-12-08,2.99,2.57,7.5,35.53,23.78,13.58,15.34,0.16,,42.34
2008-12-09,3.0,2.56,7.6,34.95,22.13,13.24,15.04,0.18,,41.59
2008-12-10,2.94,2.48,7.67,34.95,21.84,13.38,15.05,0.2,,42.59
2008-12-11,2.85,2.41,7.46,35.22,19.51,13.06,14.2,0.19,,42.56
2008-12-12,2.94,2.56,7.84,34.61,20.16,13.16,14.14,0.2,,42.79
2008-12-15,2.84,2.44,7.72,34.95,18.66,13.28,13.9,0.19,,42.52
2008-12-16,2.86,2.63,8.08,36.03,21.08,13.72,14.68,0.2,,44.22
2008-12-17,2.67,2.66,7.83,35.54,20.76,13.43,14.36,0.21,,43.11
2008-12-18,2.68,2.6,7.71,35.67,19.69,13.35,14.09,0.19,,40.96
2008-12-19,2.7,2.58,7.7,35.57,19.76,13.12,13.96,0.2,,39.9
2008-12-22,2.57,2.49,7.38,35.63,19.43,13.19,14.01,0.18,,39.84
2008-12-23,2.59,2.55,7.4,35.48,18.97,12.99,14.08,0.18,,39.94
2008-12-24,2.55,2.57,7.52,35.41,19.45,13.03,14.0,0.18,,40.31
2008-12-26,2.57,2.59,7.46,35.41,19.42,13.17,13.97,0.17,,41.06
2008-12-29,2.6,2.47,7.39,35.16,19.41,13.12,13.84,0.18,,41.5
2008-12-30,2.59,2.54,7.53,35.77,20.21,13.27,14.12,0.18,,41.8
2008-12-31,2.56,2.56,7.64,36.17,20.55,13.37,14.2,0.18,,42.46
2009-01-02,2.72,2.72,7.98,36.67,20.68,13.56,14.85,0.2,,43.42
2009-01-05,2.83,2.7,8.15,36.31,19.29,13.42,14.98,0.2,,43.42
2009-01-06,2.79,2.87,8.3,36.09,19.71,13.21,15.16,0.21,,42.71
2009-01-07,2.73,2.81,8.0,35.75,18.53,13.27,14.25,0.2,,41.62
2009-01-08,2.78,2.86,8.08,35.68,17.95,13.36,14.69,0.19,,42.07
2009-01-09,2.71,2.78,7.83,35.7,17.13,13.17,14.25,0.18,,41.26
2009-01-12,2.66,2.6,7.77,35.27,16.43,12.92,14.22,0.17,,40.71
2009-01-13,2.63,2.57,7.81,35.57,17.38,13.0,14.47,0.18,,41.44
2009-01-14,2.56,2.42,7.48,35.04,17.09,12.59,13.94,0.17,,39.94
2009-01-15,2.5,2.57,7.43,34.84,16.05,12.81,14.05,0.17,,40.77
2009-01-16,2.47,2.58,7.44,34.73,15.05,12.95,14.39,0.18,,41.54
2009-01-20,2.34,2.42,7.02,34.31,11.93,12.67,13.49,0.17,,40.58
2009-01-21,2.48,2.53,7.53,34.08,14.93,12.79,14.15,0.17,,42.16
2009-01-22,2.65,2.5,7.61,34.38,15.24,12.74,12.49,0.17,,41.61
2009-01-23,2.65,2.53,8.06,33.84,16.01,12.46,12.56,0.18,,41.51
2009-01-26,2.69,2.48,8.04,34.19,16.16,12.71,12.87,0.18,,41.81
2009-01-27,2.72,2.42,8.23,34.79,16.53,12.8,12.9,0.19,,41.98
2009-01-28,2.82,2.52,8.66,35.41,18.24,12.96,13.17,0.2,,42.15
2009-01-29,2.79,2.5,8.53,35.24,16.77,12.86,12.84,0.19,,40.96
2009-01-30,2.7,2.94,8.41,34.88,16.83,12.62,12.49,0.18,,40.68
2009-02-02,2.74,3.06,8.46,34.88,16.62,12.48,13.02,0.19,,40.79
2009-02-03,2.79,3.18,8.46,35.42,15.86,12.8,13.51,0.19,,41.55
2009-02-04,2.8,3.05,8.52,35.04,15.86,12.52,13.6,0.2,,41.31
2009-02-05,2.89,3.16,8.79,35.13,16.19,12.61,13.9,0.21,,42.43
2009-02-06,2.99,3.33,9.22,35.38,18.22,12.86,14.36,0.23,,42.95
2009-02-09,3.07,3.34,9.41,35.37,17.99,12.5,14.2,0.22,,42.49
2009-02-10,2.93,3.17,8.9,34.3,16.24,12.01,13.73,0.21,,40.7
2009-02-11,2.9,3.22,8.89,34.66,17.21,12.19,14.03,0.19,,39.87
2009-02-12,2.97,3.2,9.02,34.93,17.27,13.11,14.06,0.19,,40.21
2009-02-13,2.97,3.16,8.88,34.52,16.29,12.95,13.94,0.19,,39.87
2009-02-17,2.83,3.08,8.51,33.85,14.28,12.58,13.3,0.18,,38.1
2009-02-18,2.83,3.12,8.77,33.75,14.19,12.61,13.32,0.18,,38.46
2009-02-19,2.72,3.1,8.51,33.82,13.59,12.79,13.17,0.17,,38.57
2009-02-20,2.73,3.19,8.6,33.32,13.13,12.65,13.23,0.17,,38.08
2009-02-23,2.61,3.09,8.2,32.71,12.87,12.43,12.65,0.17,,37.05
2009-02-24,2.7,3.28,8.58,33.25,13.86,12.72,12.62,0.18,,38.54
2009-02-25,2.73,3.19,8.49,32.89,14.33,12.52,12.47,0.18,,38.52
2009-02-26,2.67,3.12,8.37,31.97,15.2,12.13,12.07,0.19,,37.93
2009-02-27,2.68,3.24,8.39,30.48,15.07,12.07,11.87,0.19,,36.3
2009-03-02,2.63,3.1,8.13,29.21,13.96,11.72,11.61,0.17,,34.7
2009-03-03,2.65,3.09,8.08,29.04,13.86,11.47,11.68,0.18,,34.4
2009-03-04,2.73,3.24,7.92,29.93,12.73,11.74,11.85,0.19,,35.11
2009-03-05,2.66,3.24,7.59,29.06,10.95,11.18,11.23,0.19,,33.26
2009-03-06,2.56,3.08,7.66,29.24,10.51,11.55,11.23,0.19,,34.23
2009-03-09,2.49,3.02,7.22,28.41,10.49,11.45,11.14,0.19,,34.52
2009-03-10,2.66,3.29,7.65,29.13,12.86,11.57,12.12,0.21,,36.02
2009-03-11,2.78,3.43,7.9,29.2,13.46,11.81,12.58,0.21,,35.16
2009-03-12,2.89,3.48,8.04,29.87,15.3,12.19,12.51,0.23,,35.9
2009-03-13,2.87,3.43,8.06,30.87,15.67,12.3,12.24,0.22,,35.92
2009-03-16,2.86,3.35,7.94,30.93,15.23,12.32,11.95,0.22,,35.8
2009-03-17,2.99,3.57,8.33,30.92,16.58,12.37,12.43,0.23,,36.93
2009-03-18,3.04,3.56,8.27,30.88,17.88,12.43,12.47,0.23,,36.98
2009-03-19,3.04,3.51,8.19,30.52,16.46,12.59,12.6,0.23,,36.53
2009-03-20,3.04,3.5,8.2,31.5,15.27,12.73,12.54,0.22,,35.33
2009-03-23,3.23,3.78,8.66,32.45,19.04,13.18,13.48,0.23,,37.7
2009-03-24,3.19,3.64,8.62,32.13,17.41,13.14,13.18,0.22,,37.09
2009-03-25,3.19,3.62,8.55,32.22,18.84,13.36,13.15,0.23,,37.51
2009-03-26,3.29,3.68,8.77,32.25,19.19,13.39,13.84,0.24,,38.08
2009-03-27,3.2,3.53,8.64,32.21,18.07,13.46,13.33,0.24,,37.41
2009-03-30,3.13,3.57,8.51,32.32,16.39,13.11,12.85,0.22,,36.69
2009-03-31,3.15,3.67,8.64,32.07,17.53,13.12,13.51,0.23,,36.4
2009-04-01,3.26,3.67,8.79,32.33,18.56,13.39,14.2,0.23,,37.01
2009-04-02,3.38,3.82,9.0,32.29,18.61,13.53,14.18,0.24,,37.55
2009-04-03,3.48,3.91,9.18,31.79,19.35,13.42,13.79,0.26,,37.66
2009-04-06,3.55,3.9,9.15,31.82,18.63,13.43,13.79,0.26,,37.45
2009-04-07,3.45,3.78,8.91,31.31,18.01,13.32,13.79,0.25,,36.73
2009-04-08,3.49,3.85,8.99,31.36,18.12,13.43,14.11,0.26,,36.86
2009-04-09,3.58,3.99,9.25,31.34,21.64,13.43,14.46,0.28,,37.33
2009-04-13,3.6,3.95,9.39,31.18,22.27,13.35,14.4,0.27,,36.36
2009-04-14,3.54,3.86,9.16,31.32,20.29,13.2,14.23,0.27,,36.19
2009-04-15,3.52,3.74,9.43,31.56,21.51,13.44,13.84,0.26,,36.43
2009-04-16,3.64,3.86,9.66,31.82,21.96,13.46,14.53,0.27,,36.04
2009-04-17,3.7,3.9,9.74,32.34,21.98,13.44,14.12,0.27,,35.68
2009-04-20,3.61,3.88,9.42,31.99,19.62,13.23,13.68,0.25,,34.9
2009-04-21,3.65,3.94,9.47,31.98,21.49,12.86,13.95,0.25,,35.4
2009-04-22,3.64,3.96,9.53,31.2,21.08,12.81,13.81,0.26,,34.61
2009-04-23,3.76,4.03,9.55,31.33,21.94,12.81,13.91,0.26,,35.13
2009-04-24,3.71,4.22,9.67,31.04,22.06,12.77,15.37,0.26,,35.59
2009-04-27,3.74,4.16,9.59,31.01,21.66,12.61,15.0,0.25,,35.35
2009-04-28,3.71,4.12,9.53,30.88,21.67,12.62,14.65,0.25,,35.86
2009-04-29,3.75,3.99,9.72,31.11,22.78,12.75,14.89,0.25,,36.59
2009-04-30,3.77,4.03,9.83,31.92,21.81,12.85,14.9,0.26,,35.64
2009-05-01,3.81,3.95,9.78,32.06,21.47,12.68,14.88,0.27,,36.36
2009-05-04,3.96,3.99,9.98,32.77,23.65,12.89,14.84,0.28,,36.46
2009-05-05,3.98,4.09,10.01,33.14,23.01,12.88,14.55,0.27,,36.16
2009-05-06,3.97,4.1,10.02,33.05,24.59,12.82,14.55,0.26,,36.66
2009-05-07,3.87,3.96,9.85,33.46,23.29,12.78,14.2,0.25,,36.85
2009-05-08,3.87,3.9,10.12,33.52,25.73,12.81,14.28,0.21,,37.85
2009-05-11,3.88,3.93,10.13,32.99,23.68,12.76,14.2,0.22,,37.25
2009-05-12,3.73,3.9,9.91,33.53,23.36,13.25,14.62,0.21,,38.08
2009-05-13,3.58,3.71,9.68,33.62,22.5,13.02,14.52,0.19,,37.52
2009-05-14,3.68,3.76,9.62,33.54,23.48,13.4,14.75,0.2,,37.51
2009-05-15,3.67,3.68,9.69,33.78,23.07,13.42,14.87,0.2,,37.16
2009-05-18,3.79,3.8,9.86,34.17,24.62,13.75,15.15,0.21,,37.91
2009-05-19,3.82,3.89,9.91,34.07,23.66,13.92,15.03,0.22,,37.92
2009-05-20,3.77,3.9,9.86,34.06,22.83,14.03,15.08,0.22,,37.43
2009-05-21,3.72,3.8,9.85,33.82,23.06,13.93,14.66,0.22,,36.78
2009-05-22,3.67,3.78,9.77,33.68,22.74,14.12,14.61,0.23,,37.01
2009-05-26,3.92,3.92,10.04,33.99,24.14,14.09,15.05,0.24,,37.54
2009-05-27,3.99,3.86,10.07,33.35,22.9,13.92,14.89,0.24,,36.73
2009-05-28,4.05,3.88,10.19,33.54,24.22,14.0,15.13,0.24,,37.23
2009-05-29,4.07,3.9,10.36,33.92,24.38,14.67,15.46,0.24,,37.29
2009-06-01,4.18,4.15,10.59,34.31,23.86,14.63,15.83,0.25,,38.59
2009-06-02,4.18,4.25,10.64,34.57,22.8,14.82,15.83,0.25,,39.21
2009-06-03,4.22,4.28,10.72,34.54,22.45,14.65,16.08,0.24,,38.76
2009-06-04,4.31,4.28,10.94,34.34,23.36,14.85,16.15,0.25,,39.25
2009-06-05,4.33,4.38,11.04,34.4,22.83,14.76,16.38,0.25,,39.24
2009-06-08,4.31,4.32,10.9,34.21,23.38,14.74,16.31,0.25,,39.35
2009-06-09,4.28,4.35,10.82,34.26,23.3,14.65,16.34,0.26,,39.32
2009-06-10,4.2,4.33,10.74,34.23,23.02,14.45,16.68,0.27,,39.71
2009-06-11,4.19,4.28,10.66,34.47,23.09,14.63,16.89,0.27,,39.82
2009-06-12,4.1,4.2,10.55,34.48,23.21,14.72,17.26,0.26,,39.68
2009-06-15,4.08,4.16,10.35,33.67,22.47,14.48,17.33,0.26,,39.15
2009-06-16,4.09,4.11,10.33,33.59,22.14,14.4,17.35,0.25,,38.52
2009-06-17,4.06,4.13,10.31,33.95,21.63,14.43,17.52,0.26,,38.41
2009-06-18,4.07,4.08,10.28,34.31,22.58,14.92,17.39,0.25,,38.42
2009-06-19,4.18,4.15,10.43,34.5,23.13,14.69,17.81,0.26,,38.21
2009-06-22,4.12,3.96,10.12,34.13,21.72,14.45,17.22,0.24,,37.02
2009-06-23,4.02,3.88,10.08,33.83,22.18,14.39,17.27,0.24,,37.08
2009-06-24,4.08,3.96,10.17,34.11,22.11,14.3,17.37,0.25,,36.81
2009-06-25,4.19,4.11,10.33,34.61,22.56,14.41,17.6,0.26,,37.58
2009-06-26,4.27,4.19,10.56,34.81,22.76,14.49,17.28,0.27,,37.13
2009-06-29,4.25,4.15,10.53,35.03,22.86,14.54,17.65,0.27,,37.96
2009-06-30,4.27,4.18,10.47,34.93,22.54,14.45,17.59,0.26,,37.59
2009-07-01,4.28,4.08,10.41,35.1,22.35,14.81,17.79,0.26,,37.94
2009-07-02,4.2,3.97,10.15,34.43,21.35,14.72,17.29,0.25,,36.83
2009-07-06,4.15,3.9,10.17,34.82,21.57,14.75,17.17,0.24,,36.62
2009-07-07,4.06,3.78,9.85,34.58,21.71,14.64,16.67,0.23,,35.79
2009-07-08,4.11,3.87,10.0,35.1,21.65,14.6,16.69,0.23,,35.63
2009-07-09,4.09,3.9,10.19,34.86,22.25,14.66,16.6,0.24,,35.48
2009-07-10,4.15,3.88,10.29,35.01,21.4,14.54,16.57,0.24,,35.02
2009-07-13,4.26,4.07,10.54,35.5,22.97,14.77,17.19,0.24,,35.33
2009-07-14,4.26,4.1,10.55,35.81,22.96,14.84,17.1,0.25,,35.61
2009-07-15,4.4,4.23,10.88,36.26,23.99,15.21,17.85,0.26,,36.8
2009-07-16,4.42,4.31,10.99,36.44,23.91,15.29,18.08,0.27,,36.82
2009-07-17,4.55,4.29,10.69,36.43,24.41,15.15,17.97,0.28,,36.85
2009-07-20,4.58,4.41,10.68,36.32,24.47,15.36,18.15,0.28,,37.07
2009-07-21,4.54,4.45,10.63,36.59,24.44,15.16,18.37,0.27,,37.9
2009-07-22,4.7,4.44,10.62,36.4,24.37,14.79,18.35,0.28,,37.64
2009-07-23,4.73,4.69,10.86,37.04,25.25,14.81,18.91,0.3,,38.51
2009-07-24,4.79,4.32,11.1,37.83,25.09,14.86,17.35,0.3,,38.87
2009-07-27,4.8,4.21,11.05,37.68,25.23,14.91,17.1,0.3,,39.12
2009-07-28,4.79,4.25,10.92,37.47,25.2,14.87,17.37,0.3,,38.66
2009-07-29,4.79,4.22,10.84,37.61,24.99,14.84,17.61,0.29,,38.41
2009-07-30,4.88,4.3,11.07,38.0,25.46,14.95,17.62,0.3,,38.03
2009-07-31,4.9,4.29,11.0,37.45,25.58,15.0,17.4,0.3,,37.85
2009-08-03,4.99,4.37,11.23,37.58,26.2,14.93,17.63,0.3,,37.99
2009-08-04,4.96,4.29,11.27,37.55,26.61,14.9,17.59,0.31,,37.97
2009-08-05,4.95,4.21,11.21,37.18,27.65,14.8,17.62,0.31,,37.66
2009-08-06,4.91,4.22,11.19,36.86,26.97,14.87,17.36,0.3,,37.5
2009-08-07,4.96,4.27,11.35,36.84,28.03,14.85,17.43,0.31,,37.36
2009-08-10,4.94,4.22,11.34,37.34,28.25,14.88,17.33,0.3,,37.2
2009-08-11,4.88,4.18,11.27,37.04,27.29,14.76,17.11,0.3,,36.86
2009-08-12,4.95,4.3,11.39,37.26,27.93,14.59,17.41,0.31,,37.39
2009-08-13,5.05,4.23,11.48,37.1,28.39,14.49,17.48,0.32,,37.2
2009-08-14,5.0,4.18,11.43,36.95,28.09,14.59,17.53,0.31,,36.9
2009-08-17,4.78,4.05,11.05,36.79,26.95,14.66,17.2,0.29,,36.01
2009-08-18,4.91,4.11,11.06,36.78,27.59,14.63,17.54,0.31,,35.97
2009-08-19,4.93,4.15,11.03,37.13,27.4,14.86,17.6,0.3,,36.79
2009-08-20,4.98,4.2,11.44,37.48,28.07,14.88,17.61,0.31,,37.11
2009-08-21,5.07,4.25,11.56,37.84,28.89,15.03,18.16,0.32,,37.83
2009-08-24,5.07,4.22,11.64,37.99,28.46,14.77,18.33,0.31,,38.58
2009-08-25,5.08,4.21,11.71,37.91,28.84,14.67,18.33,0.31,,38.24
2009-08-26,5.02,4.2,11.62,37.59,28.65,14.81,18.27,0.32,,38.61
2009-08-27,5.08,4.22,11.58,37.5,28.75,14.88,18.37,0.32,,38.34
2009-08-28,5.1,4.14,11.54,37.38,28.4,14.77,18.36,0.34,,37.94
2009-08-31,5.04,4.06,11.47,37.47,28.76,14.68,18.34,0.33,,37.41
2009-09-01,4.95,3.96,11.32,37.16,27.57,14.61,17.86,0.32,,37.01
2009-09-02,4.95,3.91,11.25,37.05,27.04,14.99,17.75,0.33,,36.89
2009-09-03,4.99,3.92,11.36,37.01,27.87,14.93,17.94,0.33,,36.93
2009-09-04,5.1,3.94,11.46,37.4,28.02,15.04,18.32,0.35,,37.43
2009-09-08,5.18,4.05,11.39,37.55,28.15,15.18,18.47,0.36,,38.22
2009-09-09,5.13,4.11,11.52,37.77,28.36,15.24,18.44,0.37,,38.14
2009-09-10,5.17,4.19,11.7,37.61,28.47,15.23,18.6,0.38,,38.22
